battle,timestamp,name,user,team,action,tileId,attacker,defender,ipUsed,bipUsed,ipApplied,directPlay
125,1758011471,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-86,cr,ci,15600,0,26364,true
125,1758011529,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-86,cr,ci,15300,0,25398,true
125,1758011618,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-86,cr,ci,15000,0,24450,true
125,1758011634,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-86,cr,ci,78300,7830,140392,false
125,1758011635,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-86,cr,ci,0,7830,12763,false
125,1758011656,octobox,628a70d81894e2f2924b7b20f7632c8e,ps,DEFEND,webified-86,cr,ci,22950,0,36720,true
125,1758011731,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-86,cr,ci,15600,0,24492,true
125,1758011853,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-86,cr,ci,13500,0,20385,true
125,1758011907,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-86,cr,ci,93000,7000,148000,false
125,1758011909,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-86,cr,ci,0,11600,17168,false
125,1758011916,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-86,cr,ci,15600,0,23088,true
125,1758011936,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-86,cr,ci,44700,4470,72772,false
125,1758011937,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-86,cr,ci,0,4470,6616,false
125,1758011994,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-86,cr,ci,15300,0,22185,true
125,1758012064,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-86,cr,ci,15600,0,21684,true
125,1758012115,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-86,cr,ci,16200,0,22518,true
125,1758012176,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-86,cr,ci,14400,0,19584,true
125,1758012200,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-86,cr,ci,15300,0,20349,true
125,1758012215,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-86,cr,ci,16200,0,21546,true
125,1758012267,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-86,cr,ci,15900,0,20670,true
125,1758012286,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-86,cr,ci,62100,6210,88803,false
125,1758012288,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-86,cr,ci,0,6210,8073,false
125,1758012321,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-86,cr,ci,15600,0,19812,true
125,1758012386,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-86,cr,ci,15900,0,19716,true
125,1758012407,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-53,cr,ci,78300,4680,119491,false
125,1758012408,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-53,cr,ci,0,7830,11275,false
125,1758012769,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-53,cr,ci,15600,0,19656,true
125,1758012832,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-53,cr,ci,15600,0,19188,true
125,1758012873,octobox,628a70d81894e2f2924b7b20f7632c8e,ps,DEFEND,webified-86,cr,ci,22950,0,22950,true
125,1758012920,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-53,cr,ci,15000,0,17550,true
125,1758012988,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-53,cr,ci,15600,0,17784,true
125,1758013049,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-53,cr,ci,15900,0,17649,true
125,1758013114,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-53,cr,ci,15600,0,16848,true
125,1758013283,MacSac 178,33e3ff7b45f6d526a712e05e55cf1aa1,bb,DEFEND,webified-53,cr,ci,100000,0,225000,false
125,1758013285,MacSac 178,33e3ff7b45f6d526a712e05e55cf1aa1,bb,DEFEND,webified-53,cr,ci,23023,76977,225000,false
125,1758013304,MacSac 178,33e3ff7b45f6d526a712e05e55cf1aa1,bb,DEFEND,webified-53,cr,ci,0,25325,56981,false
125,1758013372,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-53,cr,ci,15000,0,33750,true
125,1758013408,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-53,cr,ci,100000,0,225000,false
125,1758013410,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-53,cr,ci,8300,20830,65543,false
125,1758013411,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-53,cr,ci,0,830,1868,false
125,1758013441,octobox,628a70d81894e2f2924b7b20f7632c8e,ps,DEFEND,webified-37,cr,ci,23400,0,47970,true
125,1758013452,octobox,628a70d81894e2f2924b7b20f7632c8e,ps,DEFEND,webified-37,cr,ci,100000,0,205000,false
125,1758013454,octobox,628a70d81894e2f2924b7b20f7632c8e,ps,DEFEND,webified-37,cr,ci,32000,68000,205000,false
125,1758013455,octobox,628a70d81894e2f2924b7b20f7632c8e,ps,DEFEND,webified-37,cr,ci,0,100000,205000,false
125,1758013458,octobox,628a70d81894e2f2924b7b20f7632c8e,ps,DEFEND,webified-37,cr,ci,0,100000,205000,false
125,1758013459,octobox,628a70d81894e2f2924b7b20f7632c8e,ps,DEFEND,webified-37,cr,ci,0,44105,90415,false
125,1758013544,007,b86a32c60acef702f0fe61e3965c6d2e,dc,DEFEND,webified-53,cr,ci,30602,69398,225000,false
125,1758013545,007,b86a32c60acef702f0fe61e3965c6d2e,dc,DEFEND,webified-53,cr,ci,0,17662,39740,false
125,1758013589,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-53,cr,ci,15900,0,35775,true
125,1758013660,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-53,cr,ci,15300,0,34425,true
125,1758013810,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-53,cr,ci,13500,0,29025,true
125,1758013874,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-53,cr,ci,15600,0,33540,true
125,1758013887,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-53,cr,ci,60300,6030,142610,false
125,1758013889,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-53,cr,ci,0,6030,12964,false
125,1758013964,007,b86a32c60acef702f0fe61e3965c6d2e,dc,DEFEND,webified-53,cr,ci,11760,0,25284,true
125,1758013970,007,b86a32c60acef702f0fe61e3965c6d2e,dc,DEFEND,webified-53,cr,ci,11760,1176,27812,false
125,1758013972,007,b86a32c60acef702f0fe61e3965c6d2e,dc,DEFEND,webified-53,cr,ci,0,1176,2528,false
125,1758013977,octobox,628a70d81894e2f2924b7b20f7632c8e,ps,DEFEND,webified-53,cr,ci,22950,0,49342,true
125,1758013978,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-53,cr,ci,15300,0,32895,true
125,1758014130,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-37,cr,ci,15300,0,29835,false
125,1758014132,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-37,cr,ci,0,1530,2984,false
125,1758014161,octobox,628a70d81894e2f2924b7b20f7632c8e,ps,DEFEND,webified-37,cr,ci,22950,2295,49228,false
125,1758014163,octobox,628a70d81894e2f2924b7b20f7632c8e,ps,DEFEND,webified-37,cr,ci,0,2295,4475,false
125,1758014240,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-37,cr,ci,15600,0,30420,true
125,1758014323,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-37,cr,ci,15000,0,29250,true
125,1758014403,Fade,6f3ae150ba52d92b325380e29f1cd2c2,co,DEFEND,webified-37,cr,ci,0,25000,46250,false
125,1758014412,Fade,6f3ae150ba52d92b325380e29f1cd2c2,co,DEFEND,webified-37,cr,ci,0,68000,125800,false
125,1758014695,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-37,cr,ci,15900,0,29415,true
125,1758014720,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-37,cr,ci,46500,4650,94628,false
125,1758014721,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-37,cr,ci,0,4650,8603,false
125,1758014735,007,b86a32c60acef702f0fe61e3965c6d2e,dc,DEFEND,webified-37,cr,ci,12240,0,22644,true
125,1758014743,007,b86a32c60acef702f0fe61e3965c6d2e,dc,DEFEND,webified-37,cr,ci,12240,1224,24908,false
125,1758014744,007,b86a32c60acef702f0fe61e3965c6d2e,dc,DEFEND,webified-37,cr,ci,0,1224,2264,false
125,1758014890,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-37,cr,ci,14700,0,27195,true
125,1758015151,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-41,cr,ci,13320,0,24775,true
125,1758015186,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-37,cr,ci,15300,0,24939,true
125,1758015258,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-41,cr,ci,12960,0,23328,true
125,1758015276,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-37,cr,ci,30000,3000,52800,false
125,1758015277,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-37,cr,ci,0,3000,4800,false
125,1758015347,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-37,cr,ci,15900,0,24963,true
125,1758015349,007,b86a32c60acef702f0fe61e3965c6d2e,dc,DEFEND,webified-37,cr,ci,17280,0,27130,true
125,1758015357,007,b86a32c60acef702f0fe61e3965c6d2e,dc,DEFEND,webified-37,cr,ci,17280,1728,29843,false
125,1758015358,007,b86a32c60acef702f0fe61e3965c6d2e,dc,DEFEND,webified-37,cr,ci,0,1728,2713,false
125,1758015427,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-37,cr,ci,15300,0,23103,true
125,1758015543,octobox,628a70d81894e2f2924b7b20f7632c8e,ps,DEFEND,webified-37,cr,ci,23850,0,34583,true
125,1758015548,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-37,cr,ci,14400,0,20880,true
125,1758015561,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-37,cr,ci,25000,0,36250,false
125,1758015587,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-74,ci,cr,20600,7060,42873,false
125,1758015588,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-74,ci,cr,0,2060,3193,false
125,1758015589,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-41,cr,ci,12960,0,21384,true
125,1758015683,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-41,cr,ci,13320,0,21179,true
125,1758015790,007,b86a32c60acef702f0fe61e3965c6d2e,dc,DEFEND,webified-37,cr,ci,16920,0,22504,true
125,1758015799,NAIRO,1bdc7310e6b706d40ec83cce926678e4,fg,ATTACK,webified-74,ci,cr,0,99000,141570,false
125,1758015854,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-74,ci,cr,15900,0,22260,true
125,1758016009,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-74,ci,cr,14700,0,19551,true
125,1758016091,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-74,ci,cr,30600,3060,42748,false
125,1758016098,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-74,ci,cr,0,3060,3856,false
125,1758016332,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-74,ci,cr,13500,0,15390,true
125,1758016399,octobox,628a70d81894e2f2924b7b20f7632c8e,ps,DEFEND,webified-37,cr,ci,23850,0,24566,true
125,1758016409,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-74,ci,cr,13500,76350,99734,false
125,1758016416,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-74,ci,cr,0,1350,1472,false
125,1758016566,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-74,ci,cr,15900,0,15900,true
125,1758016789,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-74,ci,cr,15300,0,13923,true
125,1758016967,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-74,ci,cr,15600,0,32760,true
125,1758017047,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-74,ci,cr,15600,0,32760,true
125,1758017099,BumpusM,cd59b4c9a48b1870aeefc0d0995d5616,co,DEFEND,timeless-7,null,mt,0,10000,16000,false
125,1758017127,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-74,ci,cr,25000,0,52250,false
125,1758017128,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-74,ci,cr,25000,0,52000,false
125,1758017175,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-74,ci,cr,10000,0,20700,false
125,1758017190,MacSac 178,33e3ff7b45f6d526a712e05e55cf1aa1,bb,ATTACK,webified-74,ci,cr,0,99000,212850,false
125,1758017279,BumpusM,cd59b4c9a48b1870aeefc0d0995d5616,co,DEFEND,timeless-20,null,co,0,25000,50000,false
125,1758017293,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-74,ci,cr,15600,0,32292,true
125,1758017322,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-41,cr,ci,100000,0,225000,false
125,1758017324,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-41,cr,ci,100000,0,225000,false
125,1758017326,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-41,cr,ci,100000,0,225000,false
125,1758017328,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-41,cr,ci,49560,50440,225000,false
125,1758017330,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-41,cr,ci,0,10000,22500,false
125,1758017334,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-41,cr,ci,0,99328,223488,false
125,1758017401,BumpusM,cd59b4c9a48b1870aeefc0d0995d5616,co,DEFEND,timeless-33,null,co,0,25000,37500,false
125,1758017406,BumpusM,cd59b4c9a48b1870aeefc0d0995d5616,co,DEFEND,timeless-21,null,co,0,25000,37500,false
125,1758017408,BumpusM,cd59b4c9a48b1870aeefc0d0995d5616,co,DEFEND,timeless-21,null,co,0,25000,37500,false
125,1758017415,BumpusM,cd59b4c9a48b1870aeefc0d0995d5616,co,DEFEND,timeless-30,null,co,0,25000,40000,false
125,1758017418,BumpusM,cd59b4c9a48b1870aeefc0d0995d5616,co,DEFEND,timeless-11,null,co,0,25000,37500,false
125,1758017422,BumpusM,cd59b4c9a48b1870aeefc0d0995d5616,co,DEFEND,timeless-47,null,co,0,8000,14400,false
125,1758017651,morpheus,83fa0e156ca375ee479ec0bbfe7cbd84,dc,ATTACK,webified-74,ci,cr,0,84000,172200,false
125,1758018103,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-74,ci,cr,16920,83080,195000,false
125,1758018108,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-74,ci,cr,0,32612,63593,false
125,1758018274,BumpusM,cd59b4c9a48b1870aeefc0d0995d5616,co,DEFEND,timeless-47,null,co,14302,0,24313,true
125,1758018384,BumpusM,cd59b4c9a48b1870aeefc0d0995d5616,co,DEFEND,timeless-19,null,co,14302,0,24313,false
125,1758018420,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-74,ci,cr,15900,0,29574,true
125,1758018483,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-74,ci,cr,15600,0,29016,true
125,1758018567,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-74,ci,cr,15300,0,28305,true
125,1758018582,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-74,ci,cr,25000,0,46250,false
125,1758018584,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-74,ci,cr,10000,0,18400,false
125,1758018725,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-81,ci,cr,15900,0,24645,true
125,1758019208,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-81,ci,cr,14700,0,19110,true
125,1758019274,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-81,ci,cr,15600,0,19812,true
125,1758019333,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-81,ci,cr,15600,0,19344,true
125,1758019772,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-81,ci,cr,15600,0,15912,true
125,1758020365,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-81,ci,cr,15900,0,11448,true
125,1758020480,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,ATTACK,webified-81,ci,cr,12242,0,25096,true
125,1758020499,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-70,ci,cr,0,100000,225000,false
125,1758020501,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-70,ci,cr,0,32000,72000,false
125,1758020501,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,ATTACK,webified-70,ci,cr,12242,87758,225000,false
125,1758020520,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-81,ci,cr,15600,0,29952,true
125,1758020595,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-81,ci,cr,15300,0,29223,true
125,1758020639,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-81,ci,cr,100000,0,191000,false
125,1758020646,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-81,ci,cr,25000,0,46750,false
125,1758020648,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-81,ci,cr,25000,0,46500,false
125,1758021059,aliurmir,4eb1451ad70127d5c6eb5a1fcd66a658,dc,DEFEND,webified-37,cr,ci,16290,8710,48750,false
125,1758021062,aliurmir,4eb1451ad70127d5c6eb5a1fcd66a658,dc,ATTACK,webified-74,ci,cr,0,25000,51250,false
125,1758021076,aliurmir,4eb1451ad70127d5c6eb5a1fcd66a658,dc,ATTACK,webified-81,ci,cr,0,100000,195000,false
125,1758021076,aliurmir,4eb1451ad70127d5c6eb5a1fcd66a658,dc,ATTACK,webified-81,ci,cr,0,100000,195000,false
125,1758021080,aliurmir,4eb1451ad70127d5c6eb5a1fcd66a658,dc,ATTACK,webified-81,ci,cr,0,100000,195000,false
125,1758021081,aliurmir,4eb1451ad70127d5c6eb5a1fcd66a658,dc,ATTACK,webified-81,ci,cr,0,100000,195000,false
125,1758021083,aliurmir,4eb1451ad70127d5c6eb5a1fcd66a658,dc,ATTACK,webified-81,ci,cr,0,100000,195000,false
125,1758021084,aliurmir,4eb1451ad70127d5c6eb5a1fcd66a658,dc,ATTACK,webified-81,ci,cr,0,100000,195000,false
125,1758021086,aliurmir,4eb1451ad70127d5c6eb5a1fcd66a658,dc,ATTACK,webified-81,ci,cr,0,100000,195000,false
125,1758021088,aliurmir,4eb1451ad70127d5c6eb5a1fcd66a658,dc,ATTACK,webified-81,ci,cr,0,44493,86761,false
125,1758022596,QuarterPL,bfc5fa08b75c9bd55c23f32dde9c219b,mt,DEFEND,webified-65,cr,ci,21200,0,36888,true
125,1758022889,QuarterPL,bfc5fa08b75c9bd55c23f32dde9c219b,mt,DEFEND,webified-65,cr,ci,15300,0,24327,true
125,1758023131,QuarterPL,bfc5fa08b75c9bd55c23f32dde9c219b,mt,DEFEND,webified-65,cr,ci,15600,0,22932,true
125,1758023632,QuarterPL,bfc5fa08b75c9bd55c23f32dde9c219b,mt,DEFEND,webified-65,cr,ci,17280,0,21254,true
125,1758023743,QuarterPL,bfc5fa08b75c9bd55c23f32dde9c219b,mt,DEFEND,webified-65,cr,ci,17640,0,20639,true
125,1758023921,QuarterPL,bfc5fa08b75c9bd55c23f32dde9c219b,mt,DEFEND,webified-65,cr,ci,17640,0,19051,true
125,1758024010,AlexxDev,1982e9b5f071f455f20bc2b8b1fc5bab,mt,DEFEND,webified-78,ci,cr,0,100000,150000,false
125,1758024037,QuarterPL,bfc5fa08b75c9bd55c23f32dde9c219b,mt,ATTACK,webified-72,ci,cr,100000,0,245000,false
125,1758024038,QuarterPL,bfc5fa08b75c9bd55c23f32dde9c219b,mt,ATTACK,webified-72,ci,cr,22660,77340,245000,false
125,1758024038,QuarterPL,bfc5fa08b75c9bd55c23f32dde9c219b,mt,ATTACK,webified-72,ci,cr,0,100000,245000,false
125,1758024039,QuarterPL,bfc5fa08b75c9bd55c23f32dde9c219b,mt,ATTACK,webified-72,ci,cr,0,67392,165110,false
125,1758024180,BumpusM,cd59b4c9a48b1870aeefc0d0995d5616,co,DEFEND,timeless-33,null,co,0,25000,40000,false
125,1758024185,BumpusM,cd59b4c9a48b1870aeefc0d0995d5616,co,DEFEND,timeless-20,null,co,0,10000,20000,false
125,1758024191,BumpusM,cd59b4c9a48b1870aeefc0d0995d5616,co,DEFEND,timeless-41,null,co,0,25000,40000,false
125,1758024197,BumpusM,cd59b4c9a48b1870aeefc0d0995d5616,co,DEFEND,timeless-31,null,co,0,10000,17000,false
125,1758024212,BumpusM,cd59b4c9a48b1870aeefc0d0995d5616,co,DEFEND,timeless-21,null,co,0,25000,40000,false
125,1758024214,QuarterPL,bfc5fa08b75c9bd55c23f32dde9c219b,mt,ATTACK,webified-72,ci,cr,17280,0,42336,true
125,1758024379,QuarterPL,bfc5fa08b75c9bd55c23f32dde9c219b,mt,ATTACK,webified-72,ci,cr,17280,1728,46570,false
125,1758024600,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,ATTACK,webified-85,ci,cr,0,100000,205000,false
125,1758024601,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,ATTACK,webified-85,ci,cr,0,690,1415,false
125,1758024870,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,ATTACK,webified-85,ci,cr,12750,0,26138,true
125,1758024875,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,ATTACK,webified-85,ci,cr,12750,1275,28751,false
125,1758024876,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,ATTACK,webified-85,ci,cr,0,1275,2614,false
125,1758025192,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,ATTACK,webified-72,ci,cr,13320,0,31302,true
125,1758025244,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,ATTACK,webified-72,ci,cr,13320,0,29970,true
125,1758025609,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,ATTACK,webified-72,ci,cr,13320,0,29970,true
125,1758025717,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,ATTACK,webified-72,ci,cr,12600,0,28350,true
125,1758025798,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,ATTACK,webified-72,ci,cr,12960,0,29160,true
125,1758025851,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,ATTACK,webified-72,ci,cr,13680,0,29002,true
125,1758025995,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,ATTACK,webified-72,ci,cr,13320,0,27040,true
125,1758026125,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,ATTACK,webified-72,ci,cr,12240,0,24113,true
125,1758026245,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,ATTACK,webified-72,ci,cr,12960,0,24754,true
125,1758026336,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,ATTACK,webified-72,ci,cr,12960,0,24365,true
125,1758026389,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-54,ci,cr,15000,0,23400,true
125,1758026443,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,ATTACK,webified-72,ci,cr,12240,0,22277,true
125,1758026457,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-54,ci,cr,15600,0,23712,true
125,1758026531,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-54,ci,cr,15300,0,22338,true
125,1758026593,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,ATTACK,webified-72,ci,cr,12600,0,21798,true
125,1758026688,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-54,ci,cr,15000,0,20850,true
125,1758026697,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,ATTACK,webified-72,ci,cr,12600,0,21420,true
125,1758026783,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,ATTACK,webified-72,ci,cr,12960,0,21254,true
125,1758026844,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-54,ci,cr,15000,0,19500,true
125,1758026879,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,ATTACK,webified-72,ci,cr,12600,0,20286,true
125,1758026966,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,ATTACK,webified-72,ci,cr,12600,0,19530,true
125,1758027142,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,ATTACK,webified-72,ci,cr,12960,0,18922,true
125,1758027282,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-54,ci,cr,15600,0,17004,true
125,1758027360,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,ATTACK,webified-72,ci,cr,12960,0,17366,true
125,1758027399,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-54,ci,cr,15900,0,16218,true
125,1758027453,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,ATTACK,webified-72,ci,cr,12240,0,16034,true
125,1758027511,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-54,ci,cr,14700,0,14112,true
